Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,SDG
2,Khom Raj Kharel,Contribution of Insurance Business In Nepal,2019,Economic Journal of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/ejon.v42i3-4.36038,,388,2025-05-25 11:30:37,journal-article,10.3126/ejon.v42i3-4.36038,1018-631X,,42.0,3.0,54.0,65.0,2,0.33,2,1,6,"This study aims to find the contribution of insurance business in Nepalese economy. The insurance sector is assumed to be an infrastructural pillar of the financial sector of the economy. The role of insurance business has been growing importance in financial intermediation, which has received less attention than bank and stock markets. The ultimate goal of insurance business is to provide security to insurance industry according to national need by protecting all classes of the society from natural and social risks while embracing the globally accepted insurance norms. There has been significant contribution of insurance business boosting economic development of Nepal. The objective of the study is to investigate insurance business and examine its contribution on financial resources mobilizations in Nepal. For this theoretical analysis, different research studies have studied to draw the fundamental issues of insurance business in the economy. The simple statistical tools have been applied to analyze the collected data. Furthermore the findings of the study emphasize the development of insurance business and its contribution in mobilizing financial resources needs to be paid more attention in financial sector analysis and macroeconomic policy.",https://www.nepjol.info/index.php/EJON/article/download/36038/28144,,SDG 2: Zero Hunger
2,"Rinku Gautam Joshi, Suraj Nepal, Suren Limbu","Depression, Anxiety and Stress Among Frontline Doctors of Covid Hospital in Eastern Nepal",2021,Journal of Psychiatrists' Association of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/jpan.v10i2.49001,,390,2025-05-25 11:30:37,journal-article,10.3126/jpan.v10i2.49001,2350-8949,,10.0,2.0,22.0,26.0,2,0.5,1,3,4,"INTRODUCTION The COVID-19 pandemic has caused several mental health problems including depression, anxiety, and stress. In BPKIHS, junior resident doctors are one of the frontline health care professionals and are vulnerable to mental health problems. This study was undertaken to find out depression, anxiety, and stress in the frontline junior resident doctors (FJRD). METHODOLOGY A web-based cross-sectional study among FJRD was done from 29 August to 28 September 2020 using Depression, Anxiety, and Stress Scale (DASS-21). RESULT Among 168 FJRD, 144(85.7%) responded, and the mean age was 29.6±1.9 years. They were mostly male (56.9%), unmarried (60. 4%), living alone (77.1%), first-year junior residents (43.1%), and had last duty more than 2 weeks(56.9%). Anxiety was seen in 50%; followed by Depression in 38.1%; and Stress in 27.7%. The moderate type of Depression, Anxiety, and Stress was common which were 19.6%, 24.3% and 15.2% respectively. Depression, Anxiety and Stress was more in male (55 to 61.1%), unmarried (60-64%), living alone (76-85%) and first-year residents (37.5-43.6%) but not statistically significant. Depression, Anxiety and Stress were more in those whose last duty more than 2 weeks but statistically significant with Anxiety (p=0.03) only. There was a strong correlation among each other of depression, anxiety and stress (p=<0.05). CONCLUSION Depression, anxiety, and stress were greater in FJRD. The most common being anxiety, followed by depression and stress. In severity grading moderate was common. It shows the need for early intervention and management.",https://www.nepjol.info/index.php/JPAN/article/download/49001/36563,,SDG 2: Zero Hunger
0,,Deaf in a “New Nepal”,2016,Signing and Belonging in Nepal,Gallaudet University Press,https://doi.org/10.2307/j.ctv2rh2bgf.10,,393,2025-05-25 11:30:37,book-chapter,10.2307/j.ctv2rh2bgf.10,,,,,109.0,116.0,0,0.0,0,0,9,,,,SDG 2: Zero Hunger
0,Asad Husain,The International Status of Nepal,2023,"British India's Relations with the Kingdom of Nepal, 1857–1947",Routledge,https://doi.org/10.4324/9781003360629-13,,396,2025-05-25 11:30:37,book-chapter,10.4324/9781003360629-13,,,,,285.0,316.0,0,0.0,0,1,2,,,,SDG 2: Zero Hunger
1,Anita Poudel,Role of Spirituality in Mental Health in Nepal,2020,Journal of Nepal Medical Association,Journal of Nepal Medical Association (JNMA),https://doi.org/10.31729/jnma.5110,,397,2025-05-25 11:30:37,journal-article,10.31729/jnma.5110,1815-672X,,58.0,226.0,,,1,0.2,1,1,5,<jats:p>NA</jats:p>,https://www.jnma.com.np/jnma/index.php/jnma/article/download/5110/3191,,SDG 2: Zero Hunger
0,BB Adhikari,Review On Scope And Challenges Of Direct Seeded Rice In Nepal,2021,Agronomy Journal of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/ajn.v5i01.44786,,402,2025-05-25 11:30:37,journal-article,10.3126/ajn.v5i01.44786,2091-0649,,5.0,,88.0,96.0,0,0.0,0,1,4,"Rice is an important staple food crop of more than half of the population in the world to provide food security and livelihoods. Imminent water crisis due to climate change, water demanding nature of traditionally cultivated rice, increasing scarcity of labor and escalating labor costs drive the search for alternative management methods to increase water productivity, system sustainability and profitability in rice cultivation. Direct seeded rice (DSR) technique has received much attention and popularity nowadays because of its low-input demanding nature that can mitigate emission of green-house gases and adaption to climatic risks. DSR involves sowing of dry seed into a prepared seedbed, pre-germinated seed into a puddled soil surface and standing water. The development of early maturing varieties and use of efficient nutrient management practices along with increased adoption of integrated weed management techniques have encouraged many farmers to switch from transplanted to DSR culture. DSR technology is highly mechanized in some developed countries like USA, Australia, Japan, China, Korea etc. This shift from traditional rice to DSR will substantially reduce crop water requirements, soil organic-matter turnover, enhanced nutrient management, carbon sequestration, weed management, greenhouse-gas emissions and enhance crop intensification. However, weed and nematode infestation, blast, panicle sterility, lack of suitable varieties for DSR and lodging are major challenges. Based on existing evidences, this paper reviews the integrated package of technologies for DSR, potential advantages and challenges associated with it.",https://www.nepjol.info/index.php/AJN/article/download/44786/33689,,SDG 2: Zero Hunger
3,"Binesh M. Sakha, Gyan P. Rai, Shambhu P. Dhital, Ram B. Nepal",Disease-free Pre-Basic Seed Potato Production through Tissue Culture in Nepal,2014,Nepal Agriculture Research Journal,Nepal Journals Online (JOL),https://doi.org/10.3126/narj.v8i0.11564,,403,2025-05-25 11:30:37,journal-article,10.3126/narj.v8i0.11564,1029-533X,,8.0,,7.0,13.0,3,0.27,1,4,11,"Pre-basic seed potatoes are disease free potato minitubers produced by transplanting pathogen free in vitro potato plantlets under protected condition in aphid-proof glasshouse  and/or screen house. Double antibody sand witched - enzyme linked immuno-sorbant assay  is used to test six major potato viruses, namely PLRV, PVS, PVX, PVY, PVA and PVM.  Thermotherapy cum meristem tip excision techniques are used to eliminate these viruses.  Virus free in vitro potato plantlets are rapidly propagated by single nodal cuttings on  modified MS media. For pre-basic seed production disease free in vitro potato plantlets are  transplanted in the sterile sand soil substrate under glasshouse and screen house, once in  autumn season and next in spring season. Since 1990, National Potato Research Program has  been producing about 200,000 pre-basic seeds annually. So far, PBS of 19 different  recommended and released potato cultivars has been produced. Till date 3,465,799 PBS had  been produced and 3,217,666 pre-basic seeds distributed to the different seed potato growers  groups, District Agriculture Development Offices, government farms/research stations, and  NGOs/INGOs for subsequent basic seed potato production. After establishment of tissue  culture facilities in National Potato Research Program, the productivity of potato has been  increased by 71% due to utilization of pre-basic seed potatoes.Nepal Agric. Res. J. Vol. 8, 2007, pp. 7-13DOI: http://dx.doi.org/10.3126/narj.v8i0.11564  ",https://www.nepjol.info/index.php/NARJ/article/download/11564/9345,,SDG 2: Zero Hunger
1,Sanjay K. Nepal,Nepal Tourism,2023,Encyclopedia of Tourism,Springer International Publishing,https://doi.org/10.1007/978-3-319-01669-6_822-1,,404,2025-05-25 11:30:37,book-chapter,10.1007/978-3-319-01669-6_822-1,,,,,1.0,2.0,1,0.5,1,1,2,"Tourism is a cornerstone of Nepal’s economy, contributing significantly to GDP and employment. This study investigates tourism trends from 1995 to 2021, focusing on tourist arrivals, demographics, and economic impacts using data from the ""Nepal Tourism Statistics 2021"" report. The study reveals a peak in tourist arrivals at 1.2 million in 2019, followed by a severe decline due to the COVID-19 pandemic, which saw arrivals drop to 230,000 in 2020 and 150,000 in 2021. Despite this downturn, there was an increase in the average length of stay, indicating a shift in travel behavior. The research also documents a decrease in holiday visits, trekking, and pilgrimage activities during the pandemic, while noting a relative increase in tourism-related enterprises. The findings highlight the need for sustainable tourism strategies and investments in infrastructure to revitalize the sector and support economic recovery. This study provides valuable insights for policymakers and industry stakeholders to navigate post-pandemic challenges and foster long-term growth in Nepal’s tourism sector.",https://link.springer.com/content/pdf/10.1007/978-3-319-01669-6_822-1,,SDG 2: Zero Hunger
0,Rajendra Prasad Thanju,Hydropower development in Nepal: WHAT went WRONG!,2017,"Hydro Nepal:  Journal of Water, Energy and Environment",Nepal Journals Online (JOL),https://doi.org/10.3126/hn.v21i0.17829,,409,2025-05-25 11:30:37,journal-article,10.3126/hn.v21i0.17829,2392-4101,,21.0,,,,0,0.0,0,1,8,"Not Available. HYDRO Nepal JournalJournal of Water Energy and EnvironmentIssue: 21, July, 2017Page 1-1Upload Date: July 18, 2017",https://www.nepjol.info/index.php/HN/article/download/17829/14473,,SDG 2: Zero Hunger
2,Mukti Bahadur Khatri,Industrial Development in Nepal: Problems and Prospects,2018,Economic Journal of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/ejon.v41i3-4.35928,,410,2025-05-25 11:30:37,journal-article,10.3126/ejon.v41i3-4.35928,1018-631X,,41.0,3.0,25.0,40.0,2,0.29,2,1,7,"Industry has historically played an important role in contributing to economic growth and employment of many countries around the world. It is imperative to give high priority to Nepalese labor, skill and raw material based domestic investments to promote national level industries for achieving high employment and economic growth. So, this study examines analytically the industrial development of Nepal for the period 1960 to 2018 based on secondary data. As an outcome of this sector is found to be a more potential sector and contributing a significant role in sustain and wide economic growth in Nepal even in reality it has less contribution as its potential capacity in the past.",https://www.nepjol.info/index.php/EJON/article/download/35928/28088,,SDG 2: Zero Hunger
0,Rajendra Prasad Thanju,Hydropower development in Nepal: WHAT went WRONG!,2017,"Hydro Nepal:  Journal of Water, Energy and Environment",Nepal Journals Online (JOL),https://doi.org/10.3126/hn.v21i0.17812,,411,2025-05-25 11:30:37,journal-article,10.3126/hn.v21i0.17812,2392-4101,,21.0,,,,0,0.0,0,1,8,"<p>Not Available.</p><p> </p><p><strong>HYDRO Nepal Journal</strong></p><p><em>Journal of Water Energy and Environment</em></p><p>Issue: 21, July, 2017</p><p>Page 1-1</p><p>Upload Date: July 18, 2017</p><p> </p>",http://www.nepjol.info/index.php/HN/article/viewFile/17812/14459,,SDG 2: Zero Hunger
0,Christopher Butler,Hydropower Development in Nepal: Five Month Reflections,2014,"Hydro Nepal:  Journal of Water, Energy and Environment",Nepal Journals Online (JOL),https://doi.org/10.3126/hn.v14i0.11244,,418,2025-05-25 11:30:37,journal-article,10.3126/hn.v14i0.11244,2392-4101,,14.0,,8.0,9.0,0,0.0,0,1,11,Not Available.DOI: http://dx.doi.org/10.3126/hn.v14i0.11244,https://www.nepjol.info/index.php/HN/article/download/11244/9118,,SDG 2: Zero Hunger
6,"Suman Prakash Pradhan, Kapil Adhikari, Saroj Nepal, Bishnu Prasad Pandey",Determination of Sun Protective Factor of Selected Medicinal Plants from Western Nepal,2020,Journal of Nepal Chemical Society,Nepal Journals Online (JOL),https://doi.org/10.3126/jncs.v41i1.30487,,419,2025-05-25 11:30:37,journal-article,10.3126/jncs.v41i1.30487,2091-0304,,41.0,1.0,51.0,55.0,6,1.2,2,4,5,"Plant extracts contain active ingredients that can absorb, reflect or scatter the sunlight, depending on their nature. The effectiveness of plant extracts as a skin protective agent can be determined by measuring the sun protection factor (SPF). The main aim of this study was to investigate the potential of selected medicinal plant extracts as a component in sunscreen production in modern cosmetics. The absolute methanol extract of six medicinal plants namely; Asparagus racemosus, Bergenia pacumbis, Melia azedarach, Murraya koenigii, Pleurospermum benthamii, and Thymus linearis were examined in-vitro for their sun protective ability by ultraviolet-visible spectrophotometry method with the application of Mansur equation. Our results revealed that most of the plant extracts possess prodigious SPF values as compared with commercial sunscreen. The greatest SPF value was found in P. benthamii (34.97±0.25), T. linearis (24.98±0.60), and B. pacumbis (24.02±0.15). These results show that these plant extracts can act as a very good antisolar agent.",https://www.nepjol.info/index.php/JNCS/article/download/30487/24412,,SDG 2: Zero Hunger
0,The Editor,Migrant worker and Mental health in Nepal,2014,Journal of Psychiatrists' Association of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/jpan.v1i1.9917,,421,2025-05-25 11:30:37,journal-article,10.3126/jpan.v1i1.9917,2350-8949,,1.0,1.0,,,0,0.0,0,1,11,DOI: http://dx.doi.org/10.3126/jpan.v1i1.9917Journal of Psychiatrists' Association of Nepal Vol.1(1) 2011,https://www.nepjol.info/index.php/JPAN/article/download/9917/8087,,SDG 2: Zero Hunger
0,"Shila Devi Gharti, Pramod Nag, Gyanu Thapa Magar, Ankit Kumar Singh","Ethnomedicinal Plants Used in Tharu Community, A Case Study of Rapti Sonari, Western Nepal",2024,Phytotalks,Marwah Infotech,https://doi.org/10.21276/pt.2024.1.2.8,,425,2025-05-25 11:30:37,journal-article,10.21276/pt.2024.1.2.8,,,1.0,2.0,143.0,156.0,0,0.0,0,4,1,"Tharu is a tribal community residing tropical region of Nepal, growing crops, and practicing diverse natural remedies for curing human and livestock diseases since long. They have firm belief in the use of medicinal plants to treat ailments such as cough, common cold, fever, burn, wound, fracture, stomach-ache, headache, gastritis, loss of appetite, nausea, vomiting, diarrhoea, dysentery, and so on. The present study focused to document their traditional knowledge on the use of medicinal plants. Information was collected via survey and the focus group discussion (FGD). A detailed structured questionnaire was used for interview in order to document medicinal practices. A total of 44 local people aged between 20-80 years old were participated including 23 farmers, five local health workers, nine teachers, and one community head. Plant specimen was collected from nearby forest and agroecosystem with the help of local guide. Specimen were identified in laboratory with the help of experts, digital herbarium images and published literatures. Frequency of citation (FC) and Relative Frequency of Citation (RFC) were calculated for each plant species. Altogether 30 plant species including wild and cultivated species, belonging to 24 families were documented. The Relative Frequency of Citation (RFC) was highest for Ocimum tenuiflorum (0.91) followed by Citrus aurantiifolia (0.89), and Zingiber officinale (0.77). The people in Tharu community are practicing their ethnic traditional practices for curing different ailments with the help of locally available plants. Their ethnic knowledge differed slightly than that of other ethnic community and such practices seems less familiar among youngers which may indicate the possible threat to these knowledges in near future.",,,SDG 2: Zero Hunger
0,Shiba Raj Pokhrel,Institutions and rural economy in Rolpa district of Nepal,2019,Geographical Journal of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/gjn.v12i1.23420,,426,2025-05-25 11:30:37,journal-article,10.3126/gjn.v12i1.23420,2565-4993,,12.0,,135.0,152.0,0,0.0,0,1,6,"This paper aims to analyze a pertinent academic debate pragmatically whether institutions assist in promoting life standard and betterment of the common people or they act just as an instrument to perpetuate poverty and fulfill the interest of vested group. To accomplish this task, Marxist, Post-Marxist theories are taken into consideration in order to indicate how an institution or the process of institutionalization as such is debated and perceived in social science academia. Likewise, the research also uses the popular research methodology of pragmatism which focuses on data collection, analysis and field study. The research is conducted in Sunil Smirti Gaupalika (Rural Municipality) of Rolpa district and focuses on the role of institutions in order to transform particularly the economic life of the people. The research divides institutions into two parts. The first one includes the governmental local institution Gaupalika. The second part includes INGO/NGOs. This division enables to decipher and historicize what these government and non government institutions have done independently and collectively to uplift the life of target group. The research finds that INGO/NGOs and locals institution in the remote village like Sunil Smirti Gaupalika have played significant roles on uniting the economically poor and make individual and collective efforts to fight against poverty. They work to find out the poor and economically weak section of the society by setting target group, generating the awareness and providing conductive environment for putting collective effort in their fight against poverty to a certain extent. Therefore, these two types of institutions have been found tremendously supportive in uniting what Marx calls “have-nots” of Sunil Smirti Gaupalika. However, the research also finds that mostly Brahmin/Chhetri communities have been benefitted by these programs. In comparison the ratio of economic growth between Brahmin-Chhetri community and Janjati community-Dalit community, the first one is found to be accelerating whereas the second one is slower and sluggish.",https://www.nepjol.info/index.php/gjn/article/download/23420/19849,,SDG 2: Zero Hunger
1,Sanjay K. Nepal,Nepal Tourism,2024,Encyclopedia of Tourism,Springer International Publishing,https://doi.org/10.1007/978-3-319-01669-6_822-2,,427,2025-05-25 11:30:37,book-chapter,10.1007/978-3-319-01669-6_822-2,,,,,1.0,2.0,1,1.0,1,1,1,"Tourism is a cornerstone of Nepal’s economy, contributing significantly to GDP and employment. This study investigates tourism trends from 1995 to 2021, focusing on tourist arrivals, demographics, and economic impacts using data from the ""Nepal Tourism Statistics 2021"" report. The study reveals a peak in tourist arrivals at 1.2 million in 2019, followed by a severe decline due to the COVID-19 pandemic, which saw arrivals drop to 230,000 in 2020 and 150,000 in 2021. Despite this downturn, there was an increase in the average length of stay, indicating a shift in travel behavior. The research also documents a decrease in holiday visits, trekking, and pilgrimage activities during the pandemic, while noting a relative increase in tourism-related enterprises. The findings highlight the need for sustainable tourism strategies and investments in infrastructure to revitalize the sector and support economic recovery. This study provides valuable insights for policymakers and industry stakeholders to navigate post-pandemic challenges and foster long-term growth in Nepal’s tourism sector.",https://link.springer.com/content/pdf/10.1007/978-3-319-01669-6_822-2,,SDG 2: Zero Hunger
0,Sarala Shrestha,Historical Overview of Nursing Education in Nepal,2022,Journal of Nursing Education of Nepal,Maharajgunj Nursing Campus,https://doi.org/10.62143/g06jnw61,,428,2025-05-25 11:30:37,journal-article,10.62143/g06jnw61,2990-7942,,13.0,1.0,109.0,112.0,0,0.0,0,1,3,"In the changing world, history is the key to understand the trend in any society. History of nursing education helps to understand how nursing education has progressed from past to present. The objective of this reviewarticle is to briefly describe the initiation and progression of nursing education in Nepal with special focus on trends in nursing education in Maharajgunj Nursing Campus, the first institution for nursing education in Nepal.",https://jonen.edu.np/index.php/jonen/article/download/139/127,,SDG 2: Zero Hunger
1,Ram Bahadur Khadka,"Evaluation of Black Rice under Different Fertilizer Doses in Western Terai, Nepal",2016,Agronomy Journal of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/ajn.v4i0.15536,,429,2025-05-25 11:30:37,journal-article,10.3126/ajn.v4i0.15536,2091-0649,,4.0,,136.0,141.0,1,0.11,1,1,9,"The black rice varieties are considered to have multiplier benefits in human health due to the presence of different antioxidants. An experiment was conducted at RARS, Khajura during rainy season of 2014 to evaluate the response of black rice with different doses of fertilizers and to document the basic phonological characters. It was found to be of short duration, low productive and non-responsive towards the fertilizer doses. Due to health benefiting qualities, the market price could easily compensate the low productivity and be of high commercial value in farming communities. However, more detail studies required on agronomy, protection, quality and breeding aspects before going to commercialization.Agronomy Journal of Nepal (Agron JN), Vol.4, Page: 136-141, 2016",https://www.nepjol.info/index.php/AJN/article/download/15536/12528,,SDG 2: Zero Hunger
0,"Deepa Kunwar, Snigdha Subham, Manisha Nepal, Jwolan Khadka","Knowledge, Attitude and Practice among endodontists of Nepal in patient management during COVID-19 arena",2021,Journal of Gandaki Medical College-Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/jgmcn.v14i2.38704,,430,2025-05-25 11:30:37,journal-article,10.3126/jgmcn.v14i2.38704,2070-4259,,14.0,2.0,111.0,117.0,0,0.0,0,4,4,"Background: Coronavirus disease, 2019 (COVID-19) is an infectious disease caused by the severe acute respiratorysyndrome coronavirus 2 (SARS-CoV-2).COVID-19 is a global pandemic affecting all aspects of life in all countries. Endodontist are at inherent risk because of aerosol generating procedures. The objective of the study was to assess the knowledge, attitude and practice (KAP) among Endodontists of Nepal to combat the COVID 19 pandemic. Method:A web-based cross-sectional study was conducted among Endodontist of Nepal from March to June 2021.Convenient sampling method was adopted. The data were analysed using SPSS version 20.Descriptive statistics was performed, percentage and frequency distribution were assessed. Chi-square tests wereused to see the association between the categorical variables. A p-value of <0.05 was considered statistically significant. Results:  Out of the total 81 Endodontists who responded to our study, 55.6% of them were females and 44.4% males. Around 65%were from Bagmati province.Majority (87.7%) of responders reported that they categorize the cases on the basis risk assessment, 56.8% do not perform routine procedures during the pandemic. Maximum (97.5%) of the responders discuss about COVID-19 with the patients.About 55% of the responders use rubber dam during the endodontic procedures, while 17.3% of the responders do not use them at all. Conclusion:Endodontists of Nepal werefound to have good knowledge, attitude and practice score, which is important to overcome the present pandemic scenario of COVID19.Certain pitfalls in attitude and practice level can be decreased by efficient training programs, precise guidelines, and treatment protocols.",https://www.nepjol.info/index.php/JGMCN/article/download/38704/32043,,SDG 2: Zero Hunger
0,"Amrit Bist, Hema Acharya, Swikriti Devkota, Bibhuti Pokhrel, Dipjyoti Lama",Parent-Adolescent Communication and Knowledge on Sexual and Reproductive Health Issues Among Adolescents: A Descriptive Cross-Sectional Study from Nepal,2024,Journal of Family Medicine,Austin Publishing Group,https://doi.org/10.26420/jfammed.2024.1349,,434,2025-05-25 11:30:37,journal-article,10.26420/jfammed.2024.1349,2380-0658,,11.0,1.0,,,0,0.0,0,5,1,"Background: The World Health Organization (WHO) defines adolescents as those between the ages of 10 and 19. Parent-adolescent communication is a fundamental process through which parents convey ideas, values, beliefs, expectations, information, and knowledge to their children. Parents are one of the primary stakeholders who plays important roles in protecting adolescents from risky sexual behaviors such as unsafe sex, unwanted pregnancy, substance use, and violence. Methodology: A quantitative, descriptive cross-sectional study using self- administered questionnaire was carried out in sundarharaincha municipality of koshi province among 265 adolescent participants. Simple random sampling was used for selecting schools while purposive sampling was used for participant selection. Excel and SPSS were being used for data coding, decoding, and statistical analysis. Findings: According to the survey, a minority of respondents (31.3%) had inadequate understanding of SRH issues, while the majority (68.7%) had appropriate knowledge of these issues. Additionally, the majority of respondents (70.2%) reported having a sufficient amount of communication with their parents regarding SRH difficulties, whereas the minority (29.8%) reported having a low degree of communication. Conclusion: The survey indicates that adolescents have a good understanding of sexual and reproductive health and effectively communicate with their parents about health-related issues. To improve parents’ adolescent communication, the study suggests conducting community awareness programs and creating a friendly environment between adolescents and parents.",,,SDG 2: Zero Hunger
0,Amish Raj Mulmi,Neither Nepal nor China,2022,All Roads Lead North,Oxford University Press,https://doi.org/10.1093/oso/9780197645994.003.0003,,442,2025-05-25 11:30:37,book-chapter,10.1093/oso/9780197645994.003.0003,,,,,25.0,42.0,0,0.0,0,1,3,"<p>This chapter details how Himalayan communities suffered after trans-Himalayan trade ended, by taking the case study of Limi valley in Humla. It explores new opportunities presented by China’s infrastructure development in Tibet, and how Limi locals have capitalized on their ambiguous border sovereignties and Nepal's weak state presence in the Himalaya.</p>",,,SDG 2: Zero Hunger
0,,Nepal Development Update: International Migration and Well-being in Nepal,2024,,"Washington, DC: World Bank",https://doi.org/10.1596/42340,,443,2025-05-25 11:30:37,book,10.1596/42340,,,,,,,0,0.0,0,0,1,,,,SDG 2: Zero Hunger
1,Pradip Kumar Mainali,Productivity and Growth of Manufacturing Industries in Nepal,2018,Economic Journal of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/ejon.v41i1-2.35940,,444,2025-05-25 11:30:37,journal-article,10.3126/ejon.v41i1-2.35940,1018-631X,,41.0,1.0,64.0,86.0,1,0.14,1,1,7,"This paper examines efficiencies measures including factors influencing on output, total factor productivity (TFPG) and factors affecting on TFPG of manufacturing industries of Nepal. Regression equation is estimated to find factors influencing on output and factors affecting TFPG. Extended Cobb-Douglas production function is examined to find TFPG. As it is disclosed by efficiencies measures such as labor productivity, capital productivity and material efficiency, there is not coherent relation among efficiency measures and output rather than in few cases. It implies that  output increase due to many reasons such as protection, internal demand, availability of material input, comparative advantage and so on. As it is evident by the regression result; output is mainly interrelated with the inherent components like labour, capital and material input though road is also notices as positive factor. Liberalization dummy notifies negative impact on output. Improved TFPG at post liberalization phase is realized to those years in which capital is also increased which suggests increment tin capital probably with improved technology is required to increase overall efficiencies. Capital intensity, export incentive and foreign direct investment are found as factors affecting on TFPG. This study under scores the importance of comparative advantage production since there is not coherence on productivity, growth and efficiencies measures.",https://www.nepjol.info/index.php/EJON/article/download/35940/28177,,SDG 2: Zero Hunger
0,Rajeswar Man Sulpya,Realizing Hydropower Development for Energy Security in Nepal,2018,"Hydro Nepal:  Journal of Water, Energy and Environment",Nepal Journals Online (JOL),https://doi.org/10.3126/hn.v23i0.20819,,445,2025-05-25 11:30:37,journal-article,10.3126/hn.v23i0.20819,2392-4101,,23.0,,,,0,0.0,0,1,7,"Not availableHYDRO Nepal JournalJournal of Water, Energy and Environment Issue: 23Year: 2018",https://www.nepjol.info/index.php/HN/article/download/20819/17096,,SDG 2: Zero Hunger
0,"Samata Nepal, Alok Atreya, Tanuj Kanchan",Re: Teenage Pregnancies in Nepal - The Problem Status and Socio-Legal Concerns: Letter to The Editor,2019,Journal of Nepal Medical Association,Journal of Nepal Medical Association (JNMA),https://doi.org/10.31729/jnma.4570,,446,2025-05-25 11:30:37,journal-article,10.31729/jnma.4570,1815-672X,,57.0,218.0,,,0,0.0,0,3,6,"Nepal is one of the popular tourist destinations. The study site for the present study was Manipal Teaching Hospital, Pokhara. All patients who provide their permanent address in Nepal are presumed as locals, while for the patients who state their address other than in Nepal, they are considered non-Nepalese nationals. The Manipal Teaching Hospital is mostly visited by locals for management of various ailments. The hospital usually attends to foreigners who get ill during trekking in the mountains, or injure themselves during the adventurous sports including paragliding, zip-flying and honey hunting to mention a few.",https://www.jnma.com.np/jnma/index.php/jnma/article/download/4570/2913,,SDG 2: Zero Hunger
0,Sukanta Sarkar,"Foreign Aid in Nepal: Importance, Trends and Government Initiatives",2017,Economic Journal of Nepal,Nepal Journals Online (JOL),https://doi.org/10.3126/ejon.v40i1-4.35947,,449,2025-05-25 11:30:37,journal-article,10.3126/ejon.v40i1-4.35947,1018-631X,,40.0,1.0,44.0,52.0,0,0.0,0,1,8,"Economic growth and development are in the forefront of international relations and policy making. Developed countries such as the United States and international organizations such as the World Bank and the International Monetary Fund provide assistance that attempts to help the economic growth of developing countries. Foreign aid has been recognized as the most crucial factor in enhancing economic development in many countries. Foreign aid is crucial factor to achieve higher and sustainable economic growth and development of Nepal. However, aid must be linked with sustainable growth and poverty reduction. The objectives of the paper are to study the importance, trends and government initiatives of foreign aids in Nepal.",https://www.nepjol.info/index.php/EJON/article/download/35947/28101,,SDG 2: Zero Hunger
7,Prithutam Bhattarai,Factors Associated with Use of Maternal Health Services in Nepal: Analysis of the 2016 Nepal Demographic and Health Survey,2019,Journal of Nepal Health Research Council,Nepal Health Research Council,https://doi.org/10.33314/jnhrc.v17i3.1525,,455,2025-05-25 11:30:37,journal-article,10.33314/jnhrc.v17i3.1525,1999-6217,,17.0,3.0,301.0,307.0,7,1.17,7,1,6,"Background: Timely access and use of health services are critical for improving maternal health services. The objective of present study is to identify key factors related to antenatal care and institutional delivery services in Nepal.Methods: Data from the Nepal Demographic Health Survey 2016 was analyzed. Women who have taken four or more antenatal checkup (ANC4+), and who delivered at a health Institution were considered outcome variables. Logistic regression analysis was used to compute odds ratio. Women (15-49) having most recent birth in 5 years preceding the survey were included in the study.Results: 69.4% women had taken four or more ANC and 60.6 % had given delivery at a health institution. Age of mother at birth of child, birth order, residence, and ethnicity were significantly associated with use of maternal health service. Educated were 3.79(CI2.83-5.08) times likely to take ANC4+ and 2.71 (CI 2.05-3.57) times likely to give birth at health institution. Richest women were 2.25(CI2.83-5.08) times likely to utilize the ANC4+ service and 9.48(CI6.46-13.91) times likely to give birth at health institution. Women in Province 7 were 3.16(CI2.14-4.67) times likely to utilize ANC4+ service and 2.71(CI 1.83-4.05) times likely to give delivery in health institution compared to women in Province 6.Conclusions: Higher educated and richest women were using antenatal care and institutional delivery compared to less educated. The finding reinforces importance of empowering women with education and improving economic situation.Keywords: Antenatal care; demographic and health survey; institutional delivery; maternal health; Nepal.",,,SDG 2: Zero Hunger
